loan_price_sum9,loan_price_sum10,loan_price_sum11
0,0,0
17.50812228,5.836040761,5.836040761
4.974842946,10.26699687,10.26699687
0,0,0
36.01126561,34.19534805,47.65968053
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.405333138,0,0
0,6.316422771,0
0,0,0
0,0,0
31.75763054,39.95960822,34.5104744
0,15.45037818,4.723016822
0,11.44556779,6.153413856
0,0,5.153538105
0,0,0
0,0,0
0,0,0
0,0,0
0,0,9.584804628
0,0,5.292153929
5.722768363,5.722768363,0
10.69761131,0,18.89206729
0,0,0
0,0,0
11.18361451,16.3934142,47.2160428
0,0,0
10.7568252,10.7568252,5.931812567
0,0,0
0,0,0
9.015667521,0,0
4.071302059,4.071302059,4.071302059
0,5.584137011,0
0,0,0
0,6.266691431,0
0,5.722768363,0
0,0,0
0,0,28.4912035
0,4.723016822,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,3.862594545
0,0,0
30.04917483,36.49334618,13.8777653
9.406636695,0,5.584137011
0,4.723016822,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.212630577,6.212630577,17.4001041
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.292153929,0,0
0,0,0
6.153413856,0,0
0,0,0
8.585611367,16.31080046,9.935746242
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
30.65757674,15.55153723,10.36769149
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11.44553673,11.44553673,11.44553673
0,0,0
5.292153929,10.01517075,10.01517075
0,0,0
0,0,0
4.154158974,4.974842946,0
6.121545176,17.16830509,6.153413856
0,17.05999469,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.974842946,11.73755087,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10.07732416,5.54404215,5.621800638
0,0,0
0,0,0
0,0,0
0,0,0
0,0,6.087953139
0,0,0
6.153413856,6.153413856,6.153413856
0,0,6.584074882
0,0,0
0,0,0
0,0,0
0,0,5.292153929
0,0,0
0,0,4.974842946
0,0,0
0,0,0
0,0,0
8.585301397,8.585301397,4.292650699
0,0,0
0,0,0
0,0,0
5.722768363,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.836040761,0
0,0,0
0,0,0
0,5.722768363,0
10.58436996,10.44578518,4.8616016
0,0,0
12.30682771,0,12.30682771
0,0,0
0,0,0
0,0,0
0,5.292153929,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.72518909,0,5.722768363
0,0,0
0,0,0
0,0,0
12.01783979,11.58778364,12.44789594
0,0,0
0,14.92452884,14.92452884
0,0,0
5.527250561,14.3237744,10.71794003
0,7.72518909,0
5.292153929,0,0
0,0,0
0,0,0
13.73868434,0,0
11.94935458,5.97467729,5.97467729
0,0,0
0,0,0
0,0,0
0,5.781982259,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,11.06001797,0
0,0,5.405415974
0,0,0
0,0,0
0,0,4.723016822
0,0,0
5.657311097,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.568408163,4.974842946,9.405974996
0,0,0
10.98955298,11.16827402,22.33654804
32.96073416,36.57035774,49.53932693
13.50553455,15.5388639,44.77031725
0,0,9.015667521
60.09710978,51.51180838,25.75590419
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5.584137011
0,0,0
0,0,0
16.42037967,11.44553673,5.722768363
0,0,0
0,0,0
11.60853847,11.96301714,0
20.23961627,0,5.483172026
7.83826511,12.44789594,4.691162849
5.722768363,0,0
0,0,0
10.51885749,0,5.405415974
0,0,0
0,0,0
6.405333138,0,0
0,0,4.723016822
0,0,0
4.501535282,0,0
12.44820591,20.69024963,17.74060815
0,0,0
4.292650699,4.292650699,0
0,0,0
0,0,0
0,5.501180385,0
0,0,21.16861572
0,0,0
0,0,0
5.657311097,5.657311097,0
0,4.154158974,0
0,0,0
0,0,0
0,0,0
5.836040761,0,0
0,0,0
0,0,0
0,5.722768363,0
0,0,0
31.75292357,0,5.292153929
0,0,0
4.292650699,4.723016822,14.73834273
0,0,0
0,0,0
0,5.722768363,0
0,0,0
0,4.974842946,0
6.153413856,6.240248782,0
0,0,0
0,0,0
4.723016822,0,4.995209729
5.292153929,17.42304886,4.544373396
0,0,0
0,0,0
19.96569428,10.08841555,0
0,0,0
0,0,0
3.862594545,0,0
0,4.154158974,0
9.267390218,4.723016822,0
0,0,0
0,0,0
0,0,0
4.974842946,4.974842946,0
0,0,5.722768363
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.266691431,0,0
0,0,0
0,0,0
0,0,0
5.584137011,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,17.60096892
0,0,0
4.544373396,0,0
0,0,0
0,0,0
0,0,11.96301714
9.446033644,0,0
5.501180385,0,0
0,0,0
0,0,0
0,0,0
0,0,0
34.1150222,43.83810119,43.83810119
0,0,0
0,0,0
0,0,0
0,0,0
5.97467729,0,16.91017695
51.57946445,16.73769065,82.09903904
0,0,0
58.90514495,59.87271549,75.0675019
0,0,0
5.153538105,0,25.67408046
0,0,0
0,5.97467729,0
0,0,0
10.12869146,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18.14487619,18.44175135,9.446188803
0,0,0
0,0,5.722768363
0,0,0
0,0,0
5.722768363,0,0
0,0,0
0,6.584074882,0
0,0,0
0,0,0
0,0,0
5.722768363,11.63198839,0
0,0,0
0,4.974842946,10.87630647
0,0,0
15.30732468,15.73784596,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5.292153929
0,0,0
0,16.73769065,10.58430786
16.04893208,47.57765914,0
0,4.292650699,0
0,0,0
0,0,0
0,0,0
0,0,5.722768363
0,0,0
16.87944139,4.723016822,9.015667521
0,0,0
0,0,0
0,6.405333138,0
0,0,0
0,0,4.723016822
11.69744565,10.01541906,5.722768363
0,0,0
10.81083195,0,0
0,0,0
0,0,0
0,5.292153929,0
10.1284328,0,0
5.781982259,5.781982259,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,20.76051784,0
0,0,0
0,0,0
0,0,0
0,0,0
5.781982259,0,0
0,0,0
0,0,0
0,0,0
4.974842946,0,0
0,0,0
0,0,6.153413856
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.153413856,0,0
0,4.974842946,0
0,10.65472958,16.4778327
11.44553673,0,0
0,0,0
0,0,0
0,6.014774739,0
0,0,0
0,5.716524366,0
0,0,0
0,5.722768363,11.44553673
0,0,0
0,0,0
0,6.292054527,0
10.27521407,0,5.425786096
11.58778364,0,0
0,0,0
4.974842946,0,0
0,0,0
0,0,11.01492229
0,0,17.85086986
0,0,0
0,5.836040761,0
0,0,0
0,0,0
4.723016822,0,6.153413856
0,0,0
0,0,0
6.793132399,13.5862648,0
4.974842946,10.38025892,5.405415974
0,0,0
0,4.753317069,0
17.15827164,43.57021155,15.45037818
0,0,0
0,0,0
0,0,0
0,0,0
0,3.862594545,0
0,9.584804628,18.17010602
0,0,0
4.974842946,10.81083195,0
0,0,0
0,5.722768363,0
5.07059257,9.698066673,5.405415974
0,0,0
0,0,0
0,0,0
6.014774739,6.087953139,0
0,0,0
0,0,0
0,5.584137011,0
0,0,0
0,0,0
20.01275802,14.12077799,0
0,0,0
11.01492229,0,11.01492229
0,0,0
0,0,0
0,0,0
0,0,0
0,21.90171708,19.03683387
15.30816233,11.81071805,6.153413856
0,0,0
5.97467729,0,0
0,0,0
4.292650699,0,0
24.68802862,10.44569203,10.44569203
0,0,0
0,0,0
4.292650699,8.155245244,4.723016822
30.6184357,3.862594545,0
13.81238391,9.414865327,5.552270782
0,5.405415974,0
0,0,0
0,0,11.69120166
0,0,0
0,0,0
0,0,0
0,5.584137011,5.153538105
0,0,0
12.99159646,11.58778364,13.56122985
0,0,0
0,0,0
0,0,0
0,0,0
0,14.92452884,0
5.226703564,5.226703564,5.226703564
19.67023085,19.67023085,15.37773531
6.014774739,6.212630577,0
0,0,0
0,0,0
7.72518909,4.723016822,0
0,0,0
0,0,10.26699687
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.657311097,5.153538105,0
0,0,0
7.72518909,0,0
0,0,0
6.405333138,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,4.723016822,0
0,0,0
12.60096865,5.856412553,8.585301397
17.79680515,44.0847996,40.08553568
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5.501180385
0,0,5.722768363
0,0,0
4.723016822,0,5.97467729
0,0,0
0,9.267431591,8.79418598
0,0,0
10.58430786,10.58430786,0
0,0,6.722718659
20.26651161,16.19879169,20.03086918
15.16870886,4.974842946,20.06057522
5.292153929,4.974842946,9.698066673
8.406967941,16.99495377,9.697859768
0,0,4.292650699
0,0,0
0,0,0
0,0,0
0,0,0
5.292153929,0,0
0,5.292153929,0
0,0,0
9.015667521,9.128846812,3.862594545
0,0,0
0,0,0
5.722768363,5.722768363,5.722768363
0,5.292153929,0
0,0,0
0,0,0
5.722768363,0,0
0,0,4.974842946
12.44789594,9.015667521,0
0,0,0
0,0,0
8.268321264,10.30721592,9.584804628
0,0,0
0,0,0
0,0,0
0,0,0
9.154748474,4.723016822,13.12967479
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.155245244,0,4.723016822
0,0,0
0,0,5.292153929
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
59.26137857,30.14484646,23.7761854
5.405415974,5.153538105,0
0,0,0
0,0,0
9.307464384,4.782208137,0
0,0,0
0,0,0
0,0,0
0,0,0
10.65482939,6.014774739,6.014774739
0,0,0
0,0,0
6.153413856,0,0
0,0,0
0,0,15.5591508
0,0,0
0,0,4.292650699
0,4.584447562,0
0,0,0
0,5.405415974,0
0,0,0
0,0,0
5.722768363,0,0
6.464550799,0,0
0,0,0
0,4.723016822,0
0,10.87630647,23.17511031
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.72518909,4.154158974,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.544373396,5.97467729,0
17.89096472,18.02959608,27.29681035
6.405333138,0,0
0,0,0
0,0,0
0,0,6.153413856
0,0,0
0,0,0
0,0,0
0,13.30831822,0
0,0,5.931812567
0,0,0
0,0,0
0,0,0
0,5.722768363,5.97467729
9.614965966,0,6.501109382
0,0,0
0,0,0
0,0,0
0,0,6.153413856
0,0,0
3.862594545,11.64834993,0
0,0,0
5.052586821,0,3.862594545
0,0,0
0,0,0
5.722768363,0,0
5.501180385,10.04555378,10.79333431
0,0,3.862594545
0,0,0
0,0,0
14.4106424,3.862594545,0
0,0,0
0,0,0
4.974842946,0,21.59923015
0,0,5.931812567
0,0,5.584137011
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.836040761,11.26683122
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.405415974,0,5.405415974
37.78413458,47.05162822,37.78413458
0,0,0
0,0,0
25.17765851,41.16711007,19.06110304
0,0,0
0,0,0
10.58430786,10.58430786,0
0,0,0
0,0,0
0,3.862594545,7.72518909
0,0,0
0,0,0
0,0,0
4.974842946,17.85300159,9.015667521
13.12967479,17.85269162,17.42232549
0,0,0
0,0,0
29.349647,8.016753519,0
0,0,0
0,0,0
0,0,0
0,5.722768363,11.01492229
0,0,0
0,0,0
0,0,0
4.292650699,5.722768363,0
0,0,0
3.862594545,0,0
0,0,0
0,19.16960926,0
0,0,0
7.72518909,3.862594545,8.585301397
0,10.98955298,10.6975699
0,4.723016822,4.974842946
0,0,0
0,4.622092928,9.811125258
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,6.292054527
0,5.931812567,0
0,0,0
4.292650699,4.292650699,4.292650699
0,0,0
0,0,0
5.405415974,12.8779521,0
27.66428436,121.9389436,126.0528819
0,0,0
0,0,0
0,19.28280928,0
5.885770109,0,5.722768363
0,11.62272556,0
0,0,0
0,0,0
24.46573573,33.05103713,63.49111904
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,4.292650699,0
0,0,0
0,0,0
0,0,0
5.722768363,11.22394875,5.722768363
9.697859768,0,0
6.05244065,0,6.153413856
0,0,0
0,0,5.292153929
35.91551202,40.17760244,29.03662854
0,0,5.722768363
0,0,0
13.33931258,0,0
0,0,0
11.55882983,4.292650699,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.723016822,0,8.748174222
12.69961864,13.13008819,9.446033644
0,0,5.931812567
42.74980135,18.37891079,25.14751458
0,0,0
0,0,0
0,0,0
0,5.722768363,5.722768363
0,11.24144811,0
0,0,5.584137011
4.292650699,12.69961864,3.862594545
0,0,0
0,0,6.153413856
0,0,0
0,0,0
0,5.153538105,0
8.016753519,8.585611367,0
0,0,0
0,0,0
16.42037967,24.59778592,0
0,0,0
0,0,0
0,0,0
0,11.44553673,4.723016822
12.01783979,8.406967941,3.862594545
0,5.292153929,0
0,0,0
0,0,0
5.584137011,10.26699687,5.584137011
0,0,0
0,6.501109382,0
0,0,0
5.722768363,0,0
3.862594545,0,4.885961244
0,0,0
0,0,0
23.32348897,18.89206729,9.698066673
5.292153929,4.723016822,9.697859768
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,6.814935479
0,0,0
0,0,4.292650699
0,0,0
10.55895408,5.153538105,0
0,0,0
4.974842946,13.30831822,4.40582999
0,6.153413856,5.722768363
5.97467729,0,0
0,5.931812567,0
0,0,0
0,0,0
4.292650699,0,0
0,0,0
0,0,3.862594545
0,0,0
0,10.44606456,5.722768363
0,0,0
0,0,0
0,0,9.793831084
20.61415242,20.61415242,20.61415242
0,0,0
0,0,5.722768363
21.16861572,5.292153929,5.292153929
0,0,0
4.723016822,0,0
5.292153929,5.722768363,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,3.862594545
6.405333138,6.405333138,6.405333138
10.19226853,0,4.544373396
0,6.584074882,0
0,0,0
0,0,0
5.292153929,5.97467729,10.69769411
0,0,0
0,6.153413856,0
0,0,0
0,0,0
0,4.071302059,0
0,0,5.292153929
4.974842946,5.931812567,6.05244065
0,0,0
8.155245244,8.698687387,5.584137011
0,5.781982259,5.781982259
6.121545176,0,0
0,0,0
0,0,0
0,5.722768363,5.836040761
0,0,0
0,0,0
0,0,0
0,0,0
0,11.15849148,0
0,0,5.584137011
0,0,0
0,0,0
4.723016822,9.267390218,0
0,0,4.154158974
0,0,0
0,0,0
6.405333138,5.722768363,0
0,0,0
4.974842946,0,0
0,5.722768363,0
0,5.722768363,0
0,0,0
4.292650699,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10.58430786,0,9.723203201
0,0,0
20.11816698,0,0
0,0,0
0,0,0
0,5.584137011,0
0,0,0
0,0,0
4.974842946,14.67290962,0
0,0,0
0,0,0
0,0,0
0,0,5.722768363
5.292153929,0,0
13.13008819,18.03133504,13.56004092
0,0,0
0,0,0
0,0,0
69.03070751,45.11610005,54.18540587
0,6.153413856,0
5.722768363,5.722768363,5.722768363
0,0,0
0,0,0
28.52476807,45.31938923,32.80420706
0,0,0
0,0,0
0,0,0
0,0,0
11.44553673,11.44553673,5.722768363
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.876554927,10.69132549,44.83608403
5.97467729,29.87338645,23.89870916
0,0,0
0,0,0
17.5414411,26.5395131,24.28740227
5.584137011,4.723016822,0
0,0,0
18.11507108,24.83778974,36.15925003
0,0,0
6.212630577,0,6.483098934
4.154158974,8.268321264,20.502965
6.153413856,0,0
0,0,0
11.01492229,0,0
4.292650699,0,9.015667521
0,0,0
0,3.862594545,0
0,0,4.8616016
0,0,0
0,0,0
3.862594545,4.292650699,0
21.16861572,16.30707622,11.44553673
0,5.722768363,12.30682771
0,0,0
0,0,6.153413856
12.28309164,0,6.186678986
0,0,0
9.698438928,0,12.75878175
0,0,0
0,0,0
11.58778364,7.72518909,29.61849874
9.836444546,8.585611367,13.30862819
5.584137011,0,5.584137011
5.722768363,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.584804628,27.35843243,28.7271524
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5.931812567
0,0,0
0,0,0
0,0,0
5.292153929,0,0
11.44556779,0,11.01492229
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.722768363,0
4.723016822,0,15.59932329
0,0,0
0,0,5.292153929
0,0,0
0,0,0
0,0,0
0,0,0
4.974842946,0,0
0,0,0
0,0,0
0,6.153413856,0
0,0,0
0,0,0
0,0,4.292650699
0,0,0
0,0,0
9.267390218,0,4.544373396
66.72722384,47.44070877,0
0,0,0
0,0,0
5.292153929,6.292054527,0
0,5.722768363,0
0,11.17985429,0
0,0,0
0,0,0
0,0,0
0,0,0
17.14810153,5.781982259,5.781982259
0,0,0
0,0,0
9.584804628,4.292650699,6.014774739
0,12.44789594,3.862594545
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.292153929,8.155245244,4.974842946
24.89610185,12.87826207,20.42480773
0,0,0
0,0,0
4.723016822,5.657311097,5.292153929
0,0,0
0,0,0
0,5.722768363,0
0,0,0
15.06342408,0,0
5.153538105,0,0
5.722768363,5.722768363,0
5.722768363,0,5.722768363
0,0,0
0,0,0
0,0,0
0,0,6.014774739
0,0,0
0,0,5.722768363
6.292054527,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18.89206729,28.33810093,42.07678528
60.62742812,10.12838105,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.292153929,4.544373396,0
0,0,0
0,0,0
0,0,0
0,0,0
9.01613265,0,0
0,4.501535282,8.484687473
5.384355326,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.97467729,0
13.81186704,11.0853174,15.90118917
6.266691431,0,0
0,0,14.65521099
13.7388395,0,0
0,0,5.584137011
87.14411234,0,27.29882869
0,0,0
0,0,20.94287537
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.97467729,0
17.17091276,8.520043961,13.49488691
0,6.153413856,0
0,0,0
0,0,0
0,0,0
0,0,0
4.351813812,4.544373396,0
0,0,0
0,0,0
20.07806694,0,0
12.64015761,19.2242325,23.02979488
5.405415974,0,0
0,0,0
0,0,0
5.722768363,5.97467729,0
0,0,0
11.38694435,0,5.758969354
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.722768363,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.292153929,6.153413856,5.405415974
4.723016822,0,0
0,0,0
0,0,0
0,0,0
10.01517075,4.974842946,5.292153929
0,0,0
0,0,0
4.292650699,32.19092482,51.76505024
0,6.153413856,0
0,0,0
10.47602333,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5.153538105
0,0,0
0,0,0
154.5037818,36.9155311,54.50240724
0,0,5.292153929
0,0,0
0,0,0
0,0,0
0,0,0
5.292153929,0,0
0,0,0
0,0,0
4.974842946,6.405333138,0
0,0,0
0,0,5.722768363
0,0,0
0,0,0
0,6.014774739,0
5.97467729,5.97467729,10.45359112
0,0,0
17.16830509,11.44553673,29.04448731
9.015667521,0,0
0,0,0
0,11.12818434,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,3.862594545
0,0,0
10.08562795,21.37967194,30.86919005
0,0,0
0,0,0
0,0,0
0,0,0
18.44551188,22.44676668,0
4.974842946,0,0
0,0,0
0,26.48833868,0
0,0,0
0,0,0
0,0,0
0,10.58430786,0
5.722768363,5.584137011,6.014774739
0,0,0
4.974842946,4.974842946,5.137811248
0,0,0
0,0,0
0,0,0
0,0,5.97467729
145.2759114,111.7220975,205.9966087
0,0,6.445431881
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.584137011,0,0
0,0,0
0,0,0
0,0,0
5.722768363,22.32224677,0
0,0,0
0,0,0
9.089298109,0,0
0,0,0
5.836040761,0,0
42.48854,81.63220191,30.90075636
0,0,0
9.154748474,5.591854597,0
0,0,0
0,0,0
0,0,0
0,0,0
5.722768363,5.722768363,5.722768363
6.153413856,0,0
6.292054527,6.292054527,0
0,0,0
37.42684772,73.6684712,37.35376845
0,0,0
0,0,0
0,0,0
0,0,0
10.27481355,10.27481355,10.27481355
5.292153929,13.44739917,9.446188803
0,0,0
0,0,0
5.722768363,5.931812567,6.05244065
0,0,0
0,10.58430786,0
0,0,0
0,0,0
14.42103175,10.12838105,0
9.957957823,9.154748474,10.51721293
0,0,0
10.0089995,0,13.7689255
28.58105965,19.59001472,25.02728103
0,0,6.425705932
0,0,0
5.153538105,0,6.153413856
0,4.292650699,4.292650699
0,0,0
0,0,0
16.70487063,18.1341163,32.79972138
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.931812567,0
5.584137011,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,14.87677235
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.722768363,10.47602333,0
0,0,0
0,0,0
0,0,0
0,0,0
20.07806694,8.837024095,0
0,0,0
0,0,0
0,0,0
23.61508411,4.723016822,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16.66960413,30.76183952,23.10368567
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,6.483098934
0,0,0
0,0,0
15.42058672,0,0
0,0,0
0,0,0
0,0,0
9.446188803,5.722768363,4.723016822
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,4.974842946,0
12.12813463,6.793132399,0
0,0,6.722718659
0,0,0
0,0,0
0,0,0
15.98976524,0,0
0,0,0
5.07059257,0,4.544373396
0,0,0
0,0,0
0,0,0
0,0,4.544373396
0,0,0
0,0,0
0,0,0
0,14.30782145,16.72196619
0,0,0
6.83599934,0,6.83599934
0,0,0
0,0,0
0,0,4.292650699
0,0,0
0,0,4.723016822
5.722768363,36.05296847,8.877524588
10.44569203,10.58430786,10.8108492
0,0,0
5.722768363,14.33861788,5.584137011
0,0,0
0,0,0
0,0,0
0,0,10.58430786
5.405415974,0,0
0,0,0
17.17060279,7.72518909,0
0,0,0
0,0,0
0,0,0
0,3.862594545,4.723016822
0,0,0
0,0,0
0,0,0
0,4.292650699,5.292153929
28.42742187,22.76360527,33.94386658
6.153413856,12.30682771,0
0,0,5.292153929
0,0,0
0,0,0
0,5.97467729,6.05244065
0,4.071302059,4.071302059
0,0,0
0,0,0
0,0,0
0,0,5.722768363
0,0,0
0,0,0
0,0,0
25.11749399,0,6.153413856
0,0,0
5.722768363,0,4.723016822
0,5.405415974,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,4.292650699,9.405974996
0,0,0
0,0,0
13.92621825,0,0
0,0,0
0,0,0
10.58206791,0,0
0,4.885961244,0
0,0,0
15.16880201,0,0
0,0,5.722768363
0,0,0
0,0,0
0,4.809815297,0
0,0,0
0,0,0
11.01492229,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.723016822,4.974842946,0
0,0,5.292153929
11.06272707,0,0
12.30682771,6.153413856,6.292054527
0,0,0
0,0,0
0,0,0
6.722718659,0,0
0,0,0
0,0,0
5.292153929,0,10.26699687
8.585301397,0,0
0,0,0
9.102465995,0,0
0,0,0
10.87629094,0,0
0,0,0
6.153413856,6.292054527,6.292054527
0,0,5.781982259
0,0,0
0,0,0
0,5.08809119,0
0,0,0
0,5.722768363,0
0,0,0
4.974842946,18.46170117,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.781982259,0,0
0,5.292153929,0
0,0,0
4.974842946,14.55964757,4.292650699
0,0,0
0,0,0
0,0,0
0,0,0
12.44548702,18.28151536,23.75236444
0,0,0
12.02954948,0,0
0,0,0
0,0,0
0,0,0
16.82558512,14.99013785,34.61846854
0,0,0
0,0,0
14.56840752,14.55964757,13.44739917
0,0,0
42.98881194,72.24783713,46.46421056
0,0,0
6.153413856,0,0
14.80154199,17.74004987,23.06757825
0,0,0
0,0,0
0,0,3.862594545
0,0,9.697859768
0,0,0
0,0,0
0,0,5.405415974
0,0,0
0,0,0
0,0,0
33.85131727,11.44553673,16.42036932
5.722768363,5.722768363,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10.01517075,14.42108349,8.155245244
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.97467729,17.42021402,0
0,0,0
0,0,6.405333138
0,0,0
0,0,0
5.931812567,0,4.974842946
0,0,0
43.93432768,8.837024095,3.862594545
0,0,5.584137011
0,0,11.12819469
0,0,0
0,0,0
0,0,0
0,0,5.292153929
0,0,0
0,0,0
0,6.014774739,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
40.0711132,36.31439278,28.2326402
0,0,0
0,0,0
0,0,0
0,9.088746792,0
0,0,0
0,0,0
0,0,0
0,0,0
6.568344441,0,0
0,0,0
5.722768363,5.722768363,11.44553673
0,0,0
5.722768363,5.405415974,5.292153929
0,0,0
10.69761131,11.77154022,5.885770109
5.292153929,4.723016822,0
12.30682771,12.30682771,12.30682771
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.212630577,0,0
0,5.722768363,0
0,0,0
0,0,0
12.01783979,0,0
0,0,5.722768363
0,0,0
0,0,0
0,5.885770109,0
0,0,0
0,0,0
0,0,0
12.28571042,0,0
0,0,0
0,0,0
0,0,5.97467729
6.153413856,0,0
0,0,0
0,0,0
16.81393588,21.71569956,0
0,0,0
4.292650699,3.862594545,0
0,0,0
0,0,0
5.722768363,11.77154022,10.58430786
0,0,5.781982259
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.975670565,0,0
0,0,0
0,0,0
0,0,0
0,6.405333138,6.405333138
5.722768363,5.722768363,5.722768363
0,0,0
0,0,0
46.35904538,31.33965326,10.30715383
0,0,0
6.584074882,13.16814976,0
0,0,0
0,0,11.01492229
0,0,4.974842946
0,0,0
0,0,0
10.26699687,9.584804628,15.73784596
3.862594545,4.544373396,5.351362178
0,0,0
0,0,0
4.292650699,0,0
0,0,0
26.12510939,39.40175444,38.00018871
0,0,0
0,0,0
0,0,0
0,0,0
0,5.657311097,5.384355326
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.722768363,5.292153929,0
12.81066628,31.24554889,13.07624497
0,0,0
0,0,0
0,0,5.292153929
0,0,0
11.56396452,10.6975699,15.28191916
0,0,0
0,0,0
0,0,0
0,0,0
17.59895058,6.153413856,6.722718659
4.071302059,7.72518909,7.83826511
16.57531657,16.42046247,11.22394875
10.01541906,5.657311097,14.15370956
6.014774739,0,6.014774739
0,0,0
5.722768363,4.974842946,0
10.86061305,11.98945203,6.014774739
0,0,0
0,0,0
0,0,0
0,3.862594545,3.862594545
0,0,0
0,0,0
0,0,0
0,0,0
5.292153929,0,5.931812567
0,0,0
0,0,0
0,0,0
