uid,month,loan_sum
46583,Nov-16,5.722768363
46585,Nov-16,7.087925525
46587,Nov-16,4.071302059
46588,Nov-16,6.501109382
46591,Nov-16,6.405333138
46599,Nov-16,6.464550799
46600,Nov-16,5.405415974
46603,Nov-16,6.722718659
46616,Nov-16,5.226703564
46621,Nov-16,6.72147477
46623,Nov-16,6.33987127
46625,Nov-16,6.441536474
46633,Nov-16,5.885770109
46642,Nov-16,4.974842946
46646,Nov-16,5.636249259
46648,Nov-16,3.862594545
46649,Nov-16,6.240248782
46650,Nov-16,5.97467729
46665,Nov-16,5.690901317
46672,Nov-16,6.05244065
46676,Nov-16,6.183727411
46681,Nov-16,6.722718659
46688,Nov-16,5.722768363
46700,Nov-16,5.584137011
46701,Nov-16,6.153413856
46705,Nov-16,5.722768363
46707,Nov-16,5.621800638
46711,Nov-16,5.962125487
46714,Nov-16,4.723016822
46717,Nov-16,6.778538759
46718,Nov-16,5.153538105
46720,Nov-16,5.722768363
46726,Nov-16,5.304455557
46728,Nov-16,4.723016822
46729,Nov-16,5.405415974
46742,Nov-16,6.535635912
46755,Nov-16,6.895217943
46761,Nov-16,5.584137011
46763,Nov-16,6.266691431
46772,Nov-16,6.121545176
46781,Nov-16,6.375640142
46798,Nov-16,5.722768363
46802,Nov-16,5.781982259
46804,Nov-16,5.97467729
46806,Nov-16,5.722768363
46822,Nov-16,4.753317069
46823,Nov-16,4.455523524
46824,Nov-16,6.153413856
46826,Nov-16,7.140836483
46827,Nov-16,5.292153929
46830,Nov-16,6.599416886
46840,Nov-16,5.931812567
46842,Nov-16,5.292153929
46845,Nov-16,6.183727411
46846,Nov-16,5.304455557
46853,Nov-16,5.931812567
46856,Nov-16,5.793176777
46867,Nov-16,4.292650699
46892,Nov-16,5.153538105
46893,Nov-16,5.292153929
46899,Nov-16,6.576259441
46901,Nov-16,6.153413856
46902,Nov-16,4.974842946
46918,Nov-16,5.991028077
46921,Nov-16,5.292153929
46931,Nov-16,6.212630577
46941,Nov-16,4.8616016
46952,Nov-16,4.974842946
46955,Nov-16,6.405333138
46962,Nov-16,7.073962511
46979,Nov-16,6.405333138
46980,Nov-16,4.974842946
46991,Nov-16,5.885770109
47005,Nov-16,6.644703504
47006,Nov-16,4.974842946
47020,Nov-16,6.33987127
47024,Nov-16,6.014774739
47026,Nov-16,6.215448299
47027,Nov-16,5.153538105
47029,Nov-16,4.723016822
47035,Nov-16,5.405415974
47044,Nov-16,6.153413856
47045,Nov-16,5.501180385
47053,Nov-16,5.722768363
47055,Nov-16,5.153538105
47060,Nov-16,6.212630577
47062,Nov-16,4.351813812
47068,Nov-16,5.836040761
47071,Nov-16,6.014774739
47074,Nov-16,4.974842946
47085,Nov-16,3.862594545
47094,Nov-16,4.753317069
47097,Nov-16,6.405333138
47105,Nov-16,5.657311097
47107,Nov-16,5.722768363
47112,Nov-16,6.614389175
47114,Nov-16,5.54404215
47115,Nov-16,6.014774739
47117,Nov-16,4.974842946
47118,Nov-16,6.266691431
47123,Nov-16,5.722768363
47131,Nov-16,7.014743673
47132,Nov-16,5.153538105
47138,Nov-16,6.292054527
47150,Nov-16,5.722768363
47156,Nov-16,5.405415974
47157,Nov-16,5.501180385
47159,Nov-16,3.862594545
47165,Nov-16,6.266691431
47174,Nov-16,5.501180385
47195,Nov-16,5.836040761
47197,Nov-16,5.836040761
47206,Nov-16,5.781982259
47219,Nov-16,5.292153929
47224,Nov-16,6.134489447
47229,Nov-16,5.931812567
47232,Nov-16,5.722768363
47237,Nov-16,5.292153929
47238,Nov-16,5.880972502
47245,Nov-16,4.836247821
47247,Nov-16,5.885770109
47249,Nov-16,4.723016822
47250,Nov-16,5.153538105
47255,Nov-16,5.54404215
47256,Nov-16,5.153538105
47257,Nov-16,6.405333138
47259,Nov-16,5.445509541
47265,Nov-16,5.657311097
47272,Nov-16,6.584074882
47290,Nov-16,6.266691431
47292,Nov-16,5.809599236
47297,Nov-16,4.909401781
47298,Nov-16,6.316422771
47300,Nov-16,5.292153929
47302,Nov-16,5.45514134
47316,Nov-16,5.07059257
47319,Nov-16,5.97467729
47323,Nov-16,4.809815297
47324,Nov-16,6.405333138
47336,Nov-16,5.501180385
47337,Nov-16,5.45514134
47345,Nov-16,5.74113247
47348,Nov-16,5.722768363
47354,Nov-16,6.405333138
47355,Nov-16,5.607008011
47360,Nov-16,5.405415974
47362,Nov-16,5.509992544
47363,Nov-16,4.351813812
47367,Nov-16,6.405333138
47377,Nov-16,5.292153929
47381,Nov-16,5.735071209
47386,Nov-16,5.584137011
47387,Nov-16,7.413546237
47391,Nov-16,6.153413856
47392,Nov-16,6.153413856
47398,Nov-16,5.722768363
47400,Nov-16,5.292153929
47407,Nov-16,6.014774739
47414,Nov-16,5.153538105
47417,Nov-16,4.723016822
47420,Nov-16,5.405415974
47445,Nov-16,6.643293014
47450,Nov-16,4.351813812
47453,Nov-16,5.501180385
47462,Nov-16,5.995049416
47466,Nov-16,4.071302059
47468,Nov-16,6.483098934
47469,Nov-16,5.722768363
47474,Nov-16,6.153413856
47477,Nov-16,6.240248782
47479,Nov-16,6.710166265
47482,Nov-16,4.292650699
47488,Nov-16,6.245628106
47497,Nov-16,6.931777064
47501,Nov-16,6.183727411
47502,Nov-16,4.974842946
47506,Nov-16,6.584074882
47510,Nov-16,6.83599934
47522,Nov-16,4.292650699
47523,Nov-16,4.8616016
47524,Nov-16,6.212630577
47525,Nov-16,4.974842946
47526,Nov-16,6.153413856
47538,Nov-16,4.40582999
47540,Nov-16,4.723016822
47581,Nov-16,5.07059257
47596,Nov-16,5.722768363
47597,Nov-16,5.9536145
47598,Nov-16,5.836040761
47606,Nov-16,6.384269633
47615,Nov-16,4.974842946
47616,Nov-16,6.584074882
47627,Nov-16,5.836040761
47632,Nov-16,3.862594545
47633,Nov-16,5.501180385
47642,Nov-16,6.316422771
47645,Nov-16,5.885770109
47664,Nov-16,6.856372469
47676,Nov-16,5.07059257
47679,Nov-16,4.723016822
47682,Nov-16,5.292153929
47684,Nov-16,5.405415974
47685,Nov-16,5.07059257
47693,Nov-16,5.722768363
47697,Nov-16,6.292054527
47703,Nov-16,5.292153929
47705,Nov-16,6.087953139
47706,Nov-16,5.292153929
47710,Nov-16,6.014774739
47713,Nov-16,5.885770109
47714,Nov-16,5.501180385
47715,Nov-16,6.362466936
47719,Nov-16,5.405415974
47721,Nov-16,5.501180385
47737,Nov-16,5.292153929
47742,Nov-16,5.501180385
47753,Nov-16,5.614448346
47758,Nov-16,6.405333138
47765,Nov-16,5.153538105
47774,Nov-16,6.33987127
47778,Nov-16,5.292153929
47781,Nov-16,5.657311097
47783,Nov-16,4.723016822
47787,Nov-16,6.722718659
47793,Nov-16,3.862594545
47794,Nov-16,5.931812567
47796,Nov-16,5.74113247
47798,Nov-16,6.405333138
47800,Nov-16,6.584074882
47804,Nov-16,5.885770109
47810,Nov-16,5.405415974
47811,Nov-16,5.722768363
47817,Nov-16,5.292153929
47823,Nov-16,6.33987127
47826,Nov-16,4.544373396
47829,Nov-16,5.292153929
47830,Nov-16,5.121675962
47831,Nov-16,5.722768363
47834,Nov-16,6.121545176
47837,Nov-16,3.862594545
47840,Nov-16,5.97467729
47843,Nov-16,3.975670565
47857,Nov-16,5.45514134
47877,Nov-16,5.292153929
47880,Nov-16,5.405415974
47882,Nov-16,5.266794974
47883,Nov-16,6.466430728
47884,Nov-16,5.153538105
47887,Nov-16,5.885770109
47888,Nov-16,5.292153929
47890,Nov-16,5.657311097
47892,Nov-16,6.121545176
47913,Nov-16,6.584074882
47917,Nov-16,5.405415974
47918,Nov-16,6.722718659
47923,Nov-16,5.292153929
47924,Nov-16,5.657311097
47930,Nov-16,5.584137011
47936,Nov-16,4.544373396
47937,Nov-16,5.292153929
47942,Nov-16,5.54404215
47944,Nov-16,4.8616016
47951,Nov-16,6.895217943
47954,Nov-16,4.227255494
47967,Nov-16,4.974842946
47971,Nov-16,5.836040761
47972,Nov-16,5.153538105
47973,Nov-16,6.140861843
47975,Nov-16,4.723016822
47997,Nov-16,5.722768363
47998,Nov-16,5.584137011
48003,Nov-16,6.584074882
48004,Nov-16,5.584137011
48006,Nov-16,5.292153929
48013,Nov-16,4.723016822
48014,Nov-16,5.07059257
48015,Nov-16,5.861402821
48018,Nov-16,6.087953139
48020,Nov-16,5.657311097
48022,Nov-16,5.153538105
48025,Nov-16,5.657311097
48027,Nov-16,6.405333138
48029,Nov-16,6.643293014
48031,Nov-16,5.722768363
48035,Nov-16,5.885770109
48042,Nov-16,4.8616016
48046,Nov-16,5.781982259
48047,Nov-16,6.384269633
48048,Nov-16,6.722718659
48053,Nov-16,3.862594545
48065,Nov-16,4.974842946
48073,Nov-16,4.723016822
48075,Nov-16,6.014774739
48083,Nov-16,4.974842946
48086,Nov-16,5.405415974
48090,Nov-16,5.183845743
48093,Nov-16,6.405333138
48094,Nov-16,6.856372469
48095,Nov-16,3.862594545
48108,Nov-16,5.913802903
48110,Nov-16,5.735071209
48111,Nov-16,5.292153929
48112,Nov-16,5.722768363
48117,Nov-16,5.153538105
48128,Nov-16,6.316422771
48133,Nov-16,4.723016822
48134,Nov-16,6.693459597
48136,Nov-16,5.226703564
48137,Nov-16,6.722718659
48149,Nov-16,4.974842946
48155,Nov-16,6.316422771
48157,Nov-16,5.45514134
48162,Nov-16,5.292153929
48186,Nov-16,5.909217723
48193,Nov-16,5.657311097
48196,Nov-16,5.722768363
48203,Nov-16,5.97467729
48205,Nov-16,5.153538105
48207,Nov-16,5.885770109
48215,Nov-16,6.405333138
48218,Nov-16,6.121545176
48219,Nov-16,4.974842946
48223,Nov-16,5.781982259
48225,Nov-16,5.753080438
48229,Nov-16,5.31651835
48231,Nov-16,6.425705932
48233,Nov-16,5.292153929
48234,Nov-16,6.212630577
48235,Nov-16,4.723016822
48238,Nov-16,4.723016822
48244,Nov-16,4.974842946
48247,Nov-16,4.723016822
48250,Nov-16,5.153538105
48252,Nov-16,6.643293014
48258,Nov-16,4.723016822
48263,Nov-16,4.723016822
48264,Nov-16,6.292054527
48266,Nov-16,5.781982259
48267,Nov-16,5.722768363
48271,Nov-16,6.445431881
48272,Nov-16,4.351813812
48284,Nov-16,4.501535282
48287,Nov-16,5.722768363
48289,Nov-16,4.974842946
48291,Nov-16,5.226703564
48293,Nov-16,5.405415974
48294,Nov-16,7.287044016
48302,Nov-16,5.722768363
48304,Nov-16,5.584137011
48308,Nov-16,5.97467729
48314,Nov-16,6.584074882
48320,Nov-16,6.316422771
48325,Nov-16,4.723016822
48351,Nov-16,5.501180385
48356,Nov-16,5.909217723
48361,Nov-16,5.501180385
48384,Nov-16,6.405333138
48385,Nov-16,6.584074882
48387,Nov-16,6.405333138
48388,Nov-16,5.501180385
48390,Nov-16,5.885770109
48392,Nov-16,4.292650699
48394,Nov-16,6.162664212
48397,Nov-16,6.087953139
48402,Nov-16,6.384269633
48407,Nov-16,6.552205383
48408,Nov-16,5.405415974
48409,Nov-16,6.405333138
48411,Nov-16,6.153413856
48412,Nov-16,6.153413856
48414,Nov-16,5.722768363
48416,Nov-16,5.292153929
48422,Nov-16,5.885770109
48423,Nov-16,6.292054527
48427,Nov-16,5.292153929
48428,Nov-16,5.292153929
48433,Nov-16,6.33987127
48434,Nov-16,5.07059257
48435,Nov-16,5.584137011
48447,Nov-16,6.473894077
48452,Nov-16,5.153538105
48459,Nov-16,4.544373396
48462,Nov-16,5.97467729
48466,Nov-16,6.445431881
48480,Nov-16,5.722768363
48487,Nov-16,4.544373396
48489,Nov-16,5.607008011
48509,Nov-16,5.584137011
48516,Nov-16,6.266691431
48525,Nov-16,5.153538105
48526,Nov-16,5.885770109
48529,Nov-16,5.885770109
48542,Nov-16,4.931990053
48550,Nov-16,6.781937074
48552,Nov-16,6.05244065
48558,Nov-16,4.953785867
48560,Nov-16,6.153413856
48570,Nov-16,5.614448346
48572,Nov-16,5.836040761
48582,Nov-16,5.716524366
48585,Nov-16,6.362466936
48588,Nov-16,6.014774739
48592,Nov-16,5.836040761
48603,Nov-16,4.753317069
48613,Nov-16,4.974842946
48614,Nov-16,5.722768363
48621,Nov-16,5.292153929
48631,Nov-16,4.292650699
48633,Nov-16,4.544373396
48635,Nov-16,5.279603817
48638,Nov-16,6.153413856
48646,Nov-16,4.723016822
48650,Nov-16,4.292650699
48654,Nov-16,4.657587153
48655,Nov-16,6.362466936
48657,Nov-16,5.722768363
48659,Nov-16,6.927323095
48663,Nov-16,6.74708738
48664,Nov-16,5.722768363
48668,Nov-16,4.8616016
48672,Nov-16,5.292153929
48678,Nov-16,6.405333138
48681,Nov-16,5.54404215
48688,Nov-16,6.584074882
48691,Nov-16,5.657311097
48696,Nov-16,5.722768363
48698,Nov-16,5.710216983
48701,Nov-16,5.405415974
48712,Nov-16,5.690901317
48717,Nov-16,4.974842946
48720,Nov-16,5.292153929
48723,Nov-16,4.723016822
48725,Nov-16,5.351362178
48734,Nov-16,5.781982259
48735,Nov-16,4.974842946
48743,Nov-16,4.071302059
48747,Nov-16,5.722768363
48752,Nov-16,4.292650699
48755,Nov-16,6.033893069
48756,Nov-16,5.292153929
48767,Nov-16,5.292153929
48777,Nov-16,6.266691431
48779,Nov-16,5.97467729
48781,Nov-16,4.723016822
48785,Nov-16,6.316422771
48788,Nov-16,5.405415974
48790,Nov-16,3.975670565
48802,Nov-16,5.425786096
48817,Nov-16,4.723016822
48824,Nov-16,4.723016822
48831,Nov-16,5.292153929
48834,Nov-16,5.722768363
48836,Nov-16,4.292650699
48844,Nov-16,5.722768363
48847,Nov-16,6.895217943
48849,Nov-16,5.405415974
48850,Nov-16,5.405415974
48852,Nov-16,5.292153929
48854,Nov-16,6.781937074
48857,Nov-16,5.153538105
48858,Nov-16,6.584074882
48860,Nov-16,4.292650699
48864,Nov-16,4.292650699
48865,Nov-16,5.690901317
48867,Nov-16,5.781982259
48869,Nov-16,4.292650699
48877,Nov-16,6.445431881
48883,Nov-16,5.292153929
48885,Nov-16,5.722768363
48886,Nov-16,4.292650699
48888,Nov-16,4.071302059
48889,Nov-16,6.292054527
48894,Nov-16,6.266691431
48905,Nov-16,5.584137011
48918,Nov-16,6.121545176
48920,Nov-16,5.501180385
48922,Nov-16,6.470173609
48930,Nov-16,5.722768363
48942,Nov-16,5.121675962
48944,Nov-16,4.723016822
48945,Nov-16,5.885770109
48953,Nov-16,6.258876122
48957,Nov-16,6.153413856
48970,Nov-16,4.292650699
48973,Nov-16,5.636249259
48974,Nov-16,5.501180385
48977,Nov-16,5.501180385
48981,Nov-16,5.405415974
48987,Nov-16,5.501180385
48995,Nov-16,6.153413856
48996,Nov-16,5.629066946
48998,Nov-16,7.464535737
49002,Nov-16,5.501180385
49009,Nov-16,5.292153929
49024,Nov-16,6.266691431
49030,Nov-16,5.753080438
49031,Nov-16,5.501180385
49032,Nov-16,5.836040761
49034,Nov-16,4.974842946
49038,Nov-16,4.292650699
49041,Nov-16,5.931812567
49043,Nov-16,3.862594545
49044,Nov-16,6.685594659
49046,Nov-16,6.552205383
49049,Nov-16,6.014774739
49052,Nov-16,6.087953139
49053,Nov-16,4.8616016
49058,Nov-16,5.292153929
49060,Nov-16,6.183727411
49065,Nov-16,4.723016822
49071,Nov-16,6.153413856
49074,Nov-16,6.614389175
49085,Nov-16,5.405415974
49086,Nov-16,6.153413856
49087,Nov-16,6.445431881
49089,Nov-16,5.885770109
49093,Nov-16,5.292153929
49097,Nov-16,5.781982259
49098,Nov-16,5.45514134
49099,Nov-16,6.153413856
49104,Nov-16,4.723016822
49105,Nov-16,5.722768363
49113,Nov-16,6.462665165
49117,Nov-16,4.292650699
49124,Nov-16,6.212630577
49127,Nov-16,5.836040761
49135,Nov-16,5.445509541
49137,Nov-16,5.909217723
49138,Nov-16,5.657311097
49143,Nov-16,6.43168975
49149,Nov-16,5.871264705
49151,Nov-16,5.722768363
49152,Nov-16,5.405415974
49154,Nov-16,5.45514134
49156,Nov-16,5.885770109
49160,Nov-16,5.292153929
49165,Nov-16,5.183845743
49171,Nov-16,5.76480298
49174,Nov-16,5.781982259
49177,Nov-16,5.722768363
49182,Nov-16,4.544373396
49188,Nov-16,3.862594545
49199,Nov-16,6.266691431
49210,Nov-16,5.97467729
49214,Nov-16,5.292153929
49217,Nov-16,5.722768363
49219,Nov-16,6.121545176
49221,Nov-16,5.722768363
49236,Nov-16,4.292650699
49245,Nov-16,6.405333138
49250,Nov-16,5.781982259
49264,Nov-16,5.931812567
49267,Nov-16,5.292153929
49270,Nov-16,6.405333138
49275,Nov-16,4.723016822
49277,Nov-16,4.974842946
49282,Nov-16,6.153413856
49286,Nov-16,6.101608651
49288,Nov-16,5.292153929
49290,Nov-16,4.974842946
49295,Nov-16,5.722768363
49299,Nov-16,3.862594545
49308,Nov-16,5.97467729
49310,Nov-16,6.565149992
49319,Nov-16,4.723016822
49323,Nov-16,4.40582999
49324,Nov-16,5.1688767
49327,Nov-16,5.292153929
49331,Nov-16,5.584137011
49334,Nov-16,4.292650699
49336,Nov-16,5.153538105
49338,Nov-16,6.787559951
49339,Nov-16,4.544373396
49343,Nov-16,5.722768363
49345,Nov-16,5.240356826
49346,Nov-16,5.885770109
49348,Nov-16,6.121545176
49356,Nov-16,4.723016822
49362,Nov-16,5.405415974
49363,Nov-16,5.292153929
49366,Nov-16,3.862594545
49370,Nov-16,4.723016822
49374,Nov-16,6.614389175
49376,Nov-16,6.240248782
49378,Nov-16,5.722768363
49379,Nov-16,6.405333138
49384,Nov-16,5.54404215
49390,Nov-16,4.974842946
49393,Nov-16,6.153413856
49397,Nov-16,6.46077379
49400,Nov-16,5.405415974
49403,Nov-16,5.931812567
49412,Nov-16,5.266794974
49415,Nov-16,4.544373396
49426,Nov-16,5.292153929
49427,Nov-16,6.405333138
49433,Nov-16,5.153538105
49434,Nov-16,5.394974879
49441,Nov-16,5.226703564
49443,Nov-16,5.970521466
49446,Nov-16,6.014774739
49450,Nov-16,4.292650699
49466,Nov-16,6.518612438
49469,Nov-16,6.041378671
49471,Nov-16,6.087953139
49474,Nov-16,4.974842946
49478,Nov-16,5.226703564
49479,Nov-16,5.584137011
49487,Nov-16,5.722768363
49495,Nov-16,5.97467729
49497,Nov-16,5.880972502
49510,Nov-16,5.836040761
49511,Nov-16,4.292650699
49517,Nov-16,6.537312885
49519,Nov-16,5.722768363
49520,Nov-16,4.292650699
49523,Nov-16,5.405415974
49525,Nov-16,4.723016822
49532,Nov-16,5.931812567
49534,Nov-16,4.8616016
49535,Nov-16,5.657311097
49538,Nov-16,6.153413856
49540,Nov-16,5.722768363
49541,Nov-16,3.862594545
49548,Nov-16,5.226703564
49553,Nov-16,5.690901317
49566,Nov-16,5.292153929
49574,Nov-16,5.153538105
49578,Nov-16,4.8616016
49579,Nov-16,6.501109382
49582,Nov-16,5.931812567
49586,Nov-16,5.501180385
49587,Nov-16,4.953785867
49603,Nov-16,5.292153929
49610,Nov-16,4.455523524
49613,Nov-16,6.405333138
49616,Nov-16,6.153413856
49644,Nov-16,5.226703564
49650,Nov-16,5.45514134
49656,Nov-16,6.041378671
49657,Nov-16,5.836040761
49667,Nov-16,5.885770109
49675,Nov-16,5.292153929
49679,Nov-16,5.809599236
49680,Nov-16,5.501180385
49686,Nov-16,6.384269633
49697,Nov-16,6.710166265
49707,Nov-16,4.974842946
49711,Nov-16,4.292650699
49719,Nov-16,6.266691431
49733,Nov-16,5.501180385
49741,Nov-16,5.722768363
49742,Nov-16,4.723016822
49749,Nov-16,6.657255871
49751,Nov-16,6.316422771
49756,Nov-16,5.153538105
49758,Nov-16,6.584074882
49763,Nov-16,6.643293014
49765,Nov-16,4.292650699
49771,Nov-16,5.621800638
49772,Nov-16,5.501180385
49773,Nov-16,5.292153929
49775,Nov-16,6.070450575
49783,Nov-16,5.584137011
49784,Nov-16,5.97467729
49788,Nov-16,4.723016822
49800,Nov-16,5.722768363
49803,Nov-16,6.153413856
49805,Nov-16,6.722718659
49808,Nov-16,5.621800638
49813,Nov-16,5.722768363
49814,Nov-16,5.292153929
49815,Nov-16,5.292153929
49817,Nov-16,4.292650699
49819,Nov-16,4.723016822
49820,Nov-16,6.703793674
49821,Nov-16,6.292054527
49823,Nov-16,6.405333138
49836,Nov-16,6.316422771
49839,Nov-16,5.885770109
49856,Nov-16,5.836040761
49860,Nov-16,4.544373396
49862,Nov-16,4.974842946
49864,Nov-16,5.9536145
49865,Nov-16,5.51868147
49867,Nov-16,6.165717311
49869,Nov-16,5.351362178
49870,Nov-16,5.405415974
49873,Nov-16,6.584074882
49875,Nov-16,6.253610764
49892,Nov-16,4.974842946
49895,Nov-16,5.153538105
49898,Nov-16,4.292650699
49904,Nov-16,6.212630577
49906,Nov-16,4.723016822
49909,Nov-16,4.657587153
49915,Nov-16,4.909401781
49920,Nov-16,5.292153929
49936,Nov-16,6.240248782
49938,Nov-16,5.198462624
49939,Nov-16,5.753080438
49940,Nov-16,5.97467729
49948,Nov-16,5.584137011
49949,Nov-16,5.722768363
49956,Nov-16,5.362555688
49964,Nov-16,5.351362178
49966,Nov-16,3.862594545
49967,Nov-16,5.97467729
49979,Nov-16,3.862594545
49981,Nov-16,4.292650699
49982,Nov-16,6.464550799
49988,Nov-16,5.885770109
49991,Nov-16,5.405415974
49997,Nov-16,5.292153929
50001,Nov-16,6.05244065
50007,Nov-16,5.591854597
50010,Nov-16,6.183727411
50016,Nov-16,5.866353329
50021,Nov-16,6.362466936
50024,Nov-16,5.931812567
50028,Nov-16,5.292153929
50029,Nov-16,4.8616016
50032,Nov-16,5.918354494
50036,Nov-16,4.974842946
50040,Nov-16,5.722768363
50043,Nov-16,5.292153929
50062,Nov-16,6.183727411
50068,Nov-16,5.292153929
50070,Nov-16,5.292153929
50074,Nov-16,5.722768363
50079,Nov-16,6.087953139
50081,Nov-16,5.405415974
50082,Nov-16,5.97467729
50084,Nov-16,5.657311097
50086,Nov-16,6.33987127
50091,Nov-16,6.445431881
50109,Nov-16,6.05244065
50111,Nov-16,4.544373396
50114,Nov-16,4.974842946
50115,Nov-16,6.316422771
50117,Nov-16,4.292650699
50119,Nov-16,4.071302059
50123,Nov-16,4.974842946
50125,Nov-16,6.121545176
50126,Nov-16,5.97467729
50130,Nov-16,4.455523524
50131,Nov-16,5.153538105
50132,Nov-16,4.723016822
50153,Nov-16,6.316422771
50161,Nov-16,5.722768363
50166,Nov-16,5.657311097
50174,Nov-16,5.781982259
50178,Nov-16,6.373463912
50183,Nov-16,5.501180385
50204,Nov-16,3.862594545
50206,Nov-16,4.809815297
50213,Nov-16,3.862594545
50218,Nov-16,5.836040761
50233,Nov-16,6.183727411
50235,Nov-16,5.781982259
50238,Nov-16,5.292153929
50243,Nov-16,6.183727411
50257,Nov-16,5.97467729
50263,Nov-16,4.974842946
50270,Nov-16,6.087953139
50272,Nov-16,6.212630577
50275,Nov-16,6.279502387
50277,Nov-16,5.501180385
50281,Nov-16,5.226703564
50284,Nov-16,6.153413856
50285,Nov-16,6.501109382
50290,Nov-16,5.722768363
50292,Nov-16,5.722768363
50297,Nov-16,4.351813812
50298,Nov-16,5.836040761
50301,Nov-16,5.918354494
50307,Nov-16,5.781982259
50311,Nov-16,4.691162849
50315,Nov-16,5.885770109
50316,Nov-16,3.862594545
50317,Nov-16,6.856372469
50319,Nov-16,4.154158974
50320,Nov-16,5.153538105
50334,Nov-16,6.198347043
50336,Nov-16,3.862594545
50340,Nov-16,6.606948128
50341,Nov-16,4.292650699
50345,Nov-16,5.292153929
50348,Nov-16,7.014743673
50357,Nov-16,6.212630577
50362,Nov-16,5.836040761
50365,Nov-16,6.153413856
50370,Nov-16,5.153538105
50371,Nov-16,5.54404215
50375,Nov-16,5.292153929
50379,Nov-16,5.657311097
50385,Nov-16,6.05244065
50401,Nov-16,5.292153929
50404,Nov-16,5.292153929
50406,Nov-16,6.83599934
50408,Nov-16,6.584074882
50411,Nov-16,5.657311097
50416,Nov-16,5.722768363
50420,Nov-16,5.405415974
50421,Nov-16,5.781982259
50425,Nov-16,6.153413856
50434,Nov-16,5.781982259
50437,Nov-16,5.07059257
50443,Nov-16,5.405415974
50448,Nov-16,5.781982259
50449,Nov-16,5.722768363
50452,Nov-16,4.723016822
50457,Nov-16,5.351362178
50461,Nov-16,4.292650699
50466,Nov-16,4.544373396
50472,Nov-16,3.975670565
50473,Nov-16,5.226703564
50475,Nov-16,3.862594545
50480,Nov-16,5.722768363
50483,Nov-16,6.362466936
50484,Nov-16,6.292054527
50487,Nov-16,5.292153929
50490,Nov-16,6.473894077
50497,Nov-16,5.501180385
50498,Nov-16,6.584074882
50499,Nov-16,4.974842946
50501,Nov-16,4.723016822
50506,Nov-16,5.876137563
50509,Nov-16,5.909217723
50511,Nov-16,5.292153929
50515,Nov-16,5.351362178
50517,Nov-16,5.931812567
50527,Nov-16,6.703793674
50542,Nov-16,5.621800638
50549,Nov-16,5.584137011
50556,Nov-16,6.153413856
50563,Nov-16,7.425689898
50564,Nov-16,5.607008011
50567,Nov-16,5.584137011
50578,Nov-16,5.584137011
50580,Nov-16,4.723016822
50586,Nov-16,6.240248782
50588,Nov-16,5.501180385
50590,Nov-16,5.722768363
50592,Nov-16,5.405415974
50598,Nov-16,5.97467729
50606,Nov-16,5.836040761
50607,Nov-16,7.532254819
50612,Nov-16,6.153413856
50616,Nov-16,5.292153929
50621,Nov-16,5.80417317
50622,Nov-16,6.266691431
50624,Nov-16,4.723016822
50637,Nov-16,5.292153929
50643,Nov-16,5.153538105
50644,Nov-16,6.014774739
50647,Nov-16,5.373551108
50649,Nov-16,6.999013034
50653,Nov-16,5.931812567
50665,Nov-16,4.723016822
50673,Nov-16,5.97467729
50676,Nov-16,4.544373396
50677,Nov-16,6.445431881
50701,Nov-16,5.722768363
50705,Nov-16,6.425705932
50706,Nov-16,5.292153929
50708,Nov-16,4.723016822
50720,Nov-16,5.292153929
50722,Nov-16,6.153413856
50728,Nov-16,6.05244065
50730,Nov-16,4.154158974
50737,Nov-16,6.445431881
50740,Nov-16,5.657311097
50759,Nov-16,5.153538105
50760,Nov-16,5.722768363
50766,Nov-16,6.045087923
50768,Nov-16,5.153538105
50770,Nov-16,5.9536145
50775,Nov-16,4.544373396
50776,Nov-16,6.643293014
50777,Nov-16,4.154158974
50781,Nov-16,5.781982259
50797,Nov-16,4.292650699
50810,Nov-16,4.292650699
50811,Nov-16,5.153538105
50815,Nov-16,4.8616016
50817,Nov-16,5.405415974
50819,Nov-16,5.722768363
50820,Nov-16,5.405415974
50821,Nov-16,5.885770109
50823,Nov-16,5.931812567
50831,Nov-16,6.316422771
50832,Nov-16,6.722718659
50835,Nov-16,5.722768363
50845,Nov-16,6.384269633
50853,Nov-16,6.292054527
50857,Nov-16,4.292650699
50859,Nov-16,4.953785867
50861,Nov-16,6.014774739
50875,Nov-16,4.974842946
50881,Nov-16,5.657311097
50884,Nov-16,5.292153929
50892,Nov-16,6.349008377
50902,Nov-16,5.621800638
50905,Nov-16,5.552270782
50909,Nov-16,4.974842946
50912,Nov-16,5.405415974
50915,Nov-16,6.153413856
50917,Nov-16,4.974842946
50930,Nov-16,5.722768363
50934,Nov-16,4.292650699
50938,Nov-16,4.723016822
50943,Nov-16,5.584137011
50947,Nov-16,5.501180385
50949,Nov-16,4.723016822
50951,Nov-16,5.931812567
50952,Nov-16,5.931812567
50955,Nov-16,5.153538105
50960,Nov-16,6.584074882
50963,Nov-16,4.974842946
50969,Nov-16,4.974842946
50971,Nov-16,5.97467729
50974,Nov-16,5.836040761
50980,Nov-16,5.121675962
50990,Nov-16,5.781982259
50998,Nov-16,5.836040761
50999,Nov-16,5.722768363
51000,Nov-16,5.931812567
51001,Nov-16,5.861402821
51002,Nov-16,5.931812567
51003,Nov-16,5.292153929
51004,Nov-16,4.292650699
