uid,score
37068,0
10775,6.72335389
85157,0
61202,0
79186,0
78769,0
52416,0.006218554
196,0
45358,5.913860715
36909,0
25776,0
76945,0
38919,6.136877532
35052,0
8762,0
64787,0
54648,4.461408958
62769,0
52759,0
41580,5.403692924
51081,0
26528,0
57191,0
29781,4.559756949
19358,0
57411,0
52246,0
40147,0
23224,0
50976,0
12330,5.602460977
52260,5.863381504
42770,0
41801,0
795,0
59150,5.895634294
20033,0
68701,6.018612522
88326,0
85756,0
56144,0
45300,0
55456,5.552385341
36488,4.95748824
30567,0
37071,0
85973,0
81462,0
87057,0
22031,0
53249,0
87151,5.26341502
21151,0
70144,1.690620871
32501,0
33384,0
36848,0
63937,0
31642,0
33626,6.244475737
68134,5.995230471
68378,5.251653334
49299,3.890966048
53640,0
15342,0
45030,0
20163,0
142,6.483109796
25691,0
32310,0
67526,6.553625462
44083,0
66752,0
70283,0
36436,0
75253,6.080767297
25909,0
19220,0
74785,0
66770,0
76167,0
83601,0
76324,0
28006,0
63426,0
44460,0
41136,0
73686,5.001579671
56557,5.240408632
71097,0
13436,0
50506,5.842998543
69863,0
11842,0
67296,0
12368,0
44890,0
64126,0
21700,0
12583,0
11970,0
3752,5.393028993
56634,0
73608,5.083530027
52508,0
49932,0
8048,0
60065,0
13136,0
90103,5.838594432
57817,6.03430754
68334,0
5313,0
82961,0
51037,0
63239,0
90421,0
55659,0
68247,0
82048,0
89361,0
80363,0
3831,0
34984,0
32924,0
58171,0
30612,0
84118,0
46267,5.264618789
4900,0
77040,0
84110,0
75002,0
44100,0
84170,0
90541,0
2125,4.643808518
28595,0
21047,0
45029,4.984875105
64959,4.742044566
44454,0.007691767
44427,0
62722,0
38134,0
41226,0
69882,0
60084,0
9456,0
37464,0
18940,6.542432955
85922,0
36431,0
6688,0
39258,0
15166,5.902162249
55704,0
2831,6.626142486
54004,0
29774,0
57057,4.432090082
20219,0
16008,5.486506943
64881,0
21312,0
8282,0
34150,0
64416,0
53822,0
47662,0
55092,0.005192699
68921,4.645756085
83824,0
9375,0
48621,5.342999426
30248,4.243268305
84347,0
74575,0
61228,5.260346243
20944,5.964123401
53803,5.544776793
61137,4.323321621
70723,0
75243,0
67471,0
10044,0
78664,0
53168,0
40923,5.24664646
21840,0
19910,5.152709113
43786,0
38439,0
17299,4.204332828
66172,0
4954,0
3089,0
7903,0
24909,0
82823,0
72671,0
26470,0
66941,0
83345,0
90483,0
74949,0
52222,0
22771,6.032500926
13119,5.285650586
85999,6.080457681
51286,0
47483,0
90974,0
56280,0
72788,0
46110,0
51631,0
15709,0
21060,0
19931,0
20036,0
25443,0
58826,0.006441923
40080,0
9183,0
46051,0
81808,0
21906,0
45473,0
13374,5.996839644
5163,0
47035,5.213291603
89619,0
30254,0
36106,0
74138,0
11527,5.993610389
24560,0
69897,6.391976095
43354,0
8143,0
31389,0
88766,0
74378,6.623076034
81956,0
12897,0
76736,0
10473,0
35574,0
67137,0
50184,0.013513605
71171,0
24633,0
11790,5.578570007
43496,0
64593,6.624617224
43942,0
24364,0
36752,0
5064,0
24494,0
49994,0
79444,0
43715,0
89558,0
75829,0
51977,0
89319,0
53294,0
87165,6.456797196
88335,0
79960,0
28414,0
77938,0
45799,0
26217,0
19723,5.543490795
16581,0
20031,0
15937,0
49156,5.827201725
24377,0
18266,0
78704,0
8361,0
29510,0
84704,0
32550,0
72801,5.864783045
45031,0
61702,0
37353,0
38033,5.968369026
57072,0
41646,6.459993069
18288,0
51304,0
42914,0
44918,0
19388,0
40937,0
66213,0
70382,0
40160,0
55576,0
18348,0
39555,0
69085,0
3230,0
9244,5.419711256
56733,0
81828,0
20699,0
19466,0
83028,5.681079276
5566,0
28847,0
37222,6.035296993
57492,0
63837,0
37035,4.283444883
23325,0
41362,0
69146,0
49704,0
77870,0
4154,0
60488,5.981491857
40792,0
65629,6.452106873
46007,0
61789,0
11258,0
10071,7.065329959
43443,0
37780,0
29924,0
66969,0
18156,0
31798,0
32134,0.009656486
15280,0
3354,0
15847,0
5268,0
55244,6.070968023
9274,0
79037,5.878750309
81424,6.267703372
56899,0
79773,0
78735,0
4102,0
44800,0
35426,0
89389,0
88214,0
64437,0
35047,0
75698,0
22485,0
13446,0
47423,0
70692,6.289440379
18406,0
5437,5.424030181
26624,0
11144,0
13564,6.391770665
38017,6.108134704
23737,0
87733,5.406778652
74023,0
3383,0
18756,0
17448,0
30218,0
50563,6.976425875
12145,0
43020,0
79976,0
729,0
72874,0
73905,0
68534,0
53854,0
15661,0
64848,0
2294,0
54872,0
38623,0
39708,0
61826,0
27109,0
62943,0
20512,0
52250,0
8496,6.099761301
86214,0
32792,0
41348,0.006441923
81940,0
53601,0
30221,0
32397,4.126554059
55870,0
62957,5.664447785
60836,0
75292,0
83879,0
66035,0
7993,0
84196,6.092073502
72881,0
74864,0
53153,0
75933,0
89917,0
17321,0
3905,0
55707,0
6264,0
64236,0
53521,0
42839,0
43065,0
82652,5.615924465
76987,5.117927765
37588,0
61567,0
68758,3.873229805
88648,0
21381,0
49376,6.199683861
17441,0
77503,0
71377,3.867816934
4961,0
55278,0
16020,0
19105,0
7259,0
76795,0
40889,0
26425,0
70410,6.00674536
86353,0
18731,0
40476,4.295722012
41191,0
72651,0
60596,0
12364,0
10653,0
66021,0
45800,0
75844,5.469607881
6044,0
73457,0
44977,0
78017,0
35814,0
34357,0
72599,0
70600,0
63993,0
19862,0
82690,0
31883,0
15691,0
86778,0
15275,5.983226034
33776,0
54546,0
64356,0
77543,6.409596314
54208,6.199970784
60642,0
61520,6.742468811
71363,0
6480,0
2882,0
52988,5.724936472
36851,0
12927,0
20526,0
49320,0
84348,0
27350,0
56382,0
26512,0
65012,4.843992809
52480,0
72316,0
67121,0
36150,0
52735,0
35886,0
70855,5.757934442
19375,0
18988,0
914,0
14648,0
31561,4.223451058
12574,0
24416,0
12717,0
84803,0
53739,0
88254,0
4022,0
47297,4.906572127
89288,0
28872,0
68545,0
60483,0
25880,0
53195,0
79048,0
46409,0
83161,5.545174982
26458,0
43838,0
20813,0
58922,0
38307,6.532888243
13664,0
12743,0
19633,0
54715,0
88213,0
14417,6.086905621
75305,5.805795082
41273,0
3331,5.922027672
27363,0
10446,0
35199,0
82637,0
13430,0
73172,6.095358429
62013,0
57419,0
32595,0
48536,0
33026,0
13003,0
83187,0
76430,4.999053078
83378,0
82506,5.344321011
57837,0
20275,0
52707,6.197415348
89643,0
31400,0
29738,0
7661,6.137982215
81643,6.201251286
45341,4.716103808
18627,0
25078,0
199,0
51626,5.262889432
40464,0
58202,6.186635116
52442,5.542274228
7342,0
7885,0.005365813
82760,0
20654,5.392959696
68981,0.006441923
23665,4.945164644
72358,0
61511,0
62652,0
33801,0
63960,0.006615192
65463,0
62519,0
78139,0
47099,0
78729,0
84047,0
66519,5.46441108
10202,0
15758,5.678026201
49616,6.153820947
32795,0
14276,0
36679,0
9600,6.270097384
70733,0
60949,0
30153,0
87296,0
67875,0
8757,0
75194,0
29018,0.006689203
8263,0
11614,0
74318,0
10657,0
3458,0
80379,0
81740,5.601960412
16846,0
3109,0
9120,0
44632,0
50428,0
64023,0
27767,4.584715212
64097,0
16821,6.113045826
62672,0
32709,0
38779,0
49454,0
78791,0
22873,0
67948,0
55717,0
4135,0
38354,0
71240,0
24335,0
87514,4.728017317
21225,0
26513,0
64079,6.29039961
25342,0
63264,0
42189,0
21743,0
58493,0
89143,5.132611621
53486,0
23024,5.385117849
27413,6.523260238
8020,0
23258,0
34377,0
82435,0
74447,0
76937,0
3429,0
32926,0
88,0
23533,0
57843,0
55199,0
56548,0
86645,0
72722,0
9687,6.35542201
38626,0
68359,0
63506,4.05358829
13326,0
23021,0
69123,5.165697273
84173,0
84631,5.61969765
33854,0
58828,0
4084,0
11094,0
47246,0
27739,6.502851831
39324,0
77096,0
76165,0
3144,0
38133,6.094872955
26230,0
64393,4.440477566
90740,0
88218,0
54184,0
57313,0
35851,0
76677,0
32693,0
62239,0
50741,0
23710,6.14323379
71752,0
65790,0
43543,6.339434518
68551,0
82899,0
86621,0
15868,0
46379,0
8972,0
5185,0
61892,6.27012665
5723,0
73924,6.107727062
74533,0
32863,6.517120929
24022,6.098490902
14539,0
82061,0
65483,4.293743633
76004,0
87062,0
30084,0
25564,0
69374,6.051091031
46662,0
33635,0
55292,0
16352,0
42964,5.18167689
26762,0
81840,0
43548,0
25997,0
32470,0
9441,6.300452723
88540,0
69353,5.752890251
70095,0
20913,0
81043,0
71721,0
87849,0
24689,0
33001,0
88551,0
26281,0
23974,5.725283909
30279,0
68348,0
35480,0
8535,5.117810282
5429,0
9951,5.744604118
39883,0
23754,0
27904,0
33039,0
22349,0
60572,0
55308,5.447297245
32213,0
41082,0
24153,6.345345061
42402,0
79294,0
16342,0
43160,0
58646,0
61303,0
49816,0
14675,5.294807533
5219,0
63223,0
33907,0
39205,0
46458,0
76108,4.668551529
79925,0
37181,0
82368,0
48994,0
37036,0
85438,0.006615192
11859,0
37873,6.057919906
81439,0
28077,0
2917,0
26581,6.26678617
30169,0
26339,0
1185,0
15660,5.515031538
5679,0
10831,4.845090059
56,6.709966376
47327,0
19296,0
14706,0
72055,0
29705,0
81794,0
88311,0
57281,4.179826766
34678,0
13443,0
46537,0
36568,0
25827,0
4692,0
90095,0
47666,0
37329,0
52822,0
15274,0
79636,0
60257,0
17749,0
85727,0
27495,0
46950,0
30807,0
78834,0
24440,5.828334082
66794,0
6494,0
70731,0
44518,0
26780,5.24578034
78968,6.034455302
21408,0
52591,5.597807457
50510,0
35271,0
10574,6.030028983
36547,0
12356,0.005365813
49982,6.325320816
75699,0
14863,0
23235,5.079666391
13070,0
58247,4.27444881
12854,0
41631,5.472072448
17279,0
25613,0
75264,0
6697,0
15463,0
35120,0
61197,0
58150,5.505579008
69700,0
58760,0
21326,5.271361343
36920,0
10291,0
3107,5.687763925
24250,0
7058,0
69094,0
72222,5.416339302
63964,4.082124174
21958,4.289360081
19044,0.005365813
32888,0
36711,0
53604,0
61519,0
61155,0
1364,0
59567,5.664520414
66797,0
52171,0
24983,5.178265868
51514,0
771,0
79702,6.083820564
57336,0
53122,3.792747532
70023,0
78400,0
35305,0
25792,0
32094,5.89527729
65280,0
73682,0
59653,0
79158,0
20656,0
8941,5.941386644
61231,0
59493,0
27215,0
46788,0
17668,0
78871,0
9611,4.707150926
79558,0
42695,5.990000848
819,4.058399309
52417,0.005507287
53798,0
75823,5.288289043
3197,0.004828243
53103,0
8123,6.705355195
60224,0
22664,6.443107359
1247,0
6987,0
1171,3.849316308
32774,0
7686,0
60525,5.781184452
90011,0
514,0
15941,0
41745,0
28275,0
61935,0
83926,0
57999,0
45060,0
82649,0
30253,0
2615,6.152351754
38560,6.288332666
15783,0
77068,0
52963,0
25612,0
80215,4.418310842
24491,0
78180,0
64090,0
73692,0
71417,0
75362,0
47713,5.86228971
69854,0
89993,0
31663,4.049595228
87916,0
22814,0
42678,0
14686,0.01104628
21924,4.283397209
67412,4.683906121
71969,4.814220024
31428,0
2030,0
67719,4.969885307
88112,0
10711,0
58013,0
77319,0
61668,6.15392949
5549,5.93704698
65839,5.790851691
78879,3.944091298
39795,0
31326,0
89983,0
22830,0
56426,0
85694,0
60109,0
81314,0
17284,0
55854,5.960079026
85089,0
78966,0
86258,0
14129,0
12212,0
34178,5.494555407
49766,0
42013,5.156532603
44032,0
2587,0
1320,0
59394,0
55351,5.296587692
47068,5.818141255
79755,0
87439,5.889101735
50429,0
22897,0
33070,0
83659,0
14409,2.229988726
78492,0
46959,0
80100,0
56601,0
13830,0
61111,0
30476,0
77083,5.528800498
48029,6.518835356
4860,0
51649,0
48039,0
17037,0
29877,0
56993,0
79926,0
39284,0
69095,6.051895838
84867,4.703214135
57129,5.698546707
14602,6.311511295
18177,0
53819,6.665257842
24258,0
13526,0
83195,0
54718,0
14386,0
18002,0
87669,0
25808,5.468440998
37909,0
41840,0
61372,5.762229737
43048,0
8130,0
30912,0
79915,0
42827,0
13558,0
44418,0
49761,0
1614,5.2933489
22220,0
70517,6.340455926
20583,0
31157,0
8754,0
47907,0
6516,0
16692,0
77799,0
23565,0
58544,0
2492,6.363645642
35005,0
18467,0
38073,0
68355,0
49108,0
62265,0
50420,5.340653394
68470,0
11042,0
670,0
42651,0
68861,4.701137264
41444,0
35246,0
47481,0
84775,0
34159,0
55407,0
78858,0
79201,0
3829,4.371393269
15219,5.965778197
72475,0
86215,0
18585,0
45725,0
59701,0
47258,0
86134,0
20733,5.235795683
43956,0
52607,0
70964,1.403757189
76643,0
78550,0
34304,0
68143,0
70182,0
25081,0
10144,0
21965,0
1041,0
73909,0
61750,0
29503,0
20310,0
46262,5.573260965
10910,0
25219,0
36302,4.202705018
45937,0
85647,4.979567731
3966,0
40338,0
54381,0
73916,0.00763122
53349,0
56522,0
7966,0
33720,0
7047,5.777280991
737,0
62004,0
36989,0
35583,0
35539,0
39400,0
86445,6.768358066
61167,0
7983,0
19857,3.939919806
79796,5.648618981
48756,5.297716337
36808,0
47616,6.538876052
13938,6.03688993
19536,0
48183,0
13688,0
41618,0
46775,0
73264,5.718843029
89087,0
2095,5.79471468
37840,0
53463,0
27662,0
43657,0
15001,0
21868,0
71484,0
56935,5.577020197
70069,0
486,0
33387,0
8142,5.536570749
30374,0
57039,0
89603,0
25746,0
65897,0
1862,0
86886,0
7689,0
8882,0
5410,0
84090,0
31241,0
28673,0
5574,0
25260,0
75944,6.397014029
55738,0
75335,0
52398,6.090387744
62773,0
75221,0
66175,0
12935,0
48007,0
31232,5.287710254
32630,6.465572617
27631,0
20626,4.852402539
83018,0
62113,0
7456,0
42920,0
19475,0
53659,0
8627,6.618956604
45149,0
35771,0
41454,0
18230,0
57682,0
22977,0
51306,5.649880166
33989,0
32590,6.073670571
60071,0
5070,0
74530,0
67338,0
54858,5.503020846
8414,0
40416,0
55846,0
76785,0
17242,5.342710381
4630,0
71991,0
46645,0
4596,4.698753581
4353,6.606108257
65327,0
44724,0
87475,0
7923,0
87335,0
22992,5.281052251
70663,0
18112,0
56075,0
66010,0
42077,4.527954192
48579,0
1626,0
85958,0
62059,0
74584,0
1969,0
15561,0
14729,0
69384,0
40494,0
57969,0
60040,0
41050,0
74095,5.647297572
59709,5.585763046
29580,0
64786,0
74738,0
19055,0
82082,0
39260,0
399,0
43958,6.076829355
2317,0
71822,5.105376977
51428,0
45629,5.962452607
26669,0
21794,0
32466,0
66075,6.590273642
61255,5.578084152
61335,0
5807,0
44473,4.521598487
63188,0
56363,5.938865132
83758,0
39414,5.461055036
75020,0
10150,0
67237,0
7241,0
15873,0
50749,0
39358,0
25493,0
4225,5.719113504
17233,5.633591366
4985,4.527794381
70913,5.594923217
47945,0
3889,0
70798,0
24580,0
3065,0
27841,0
7052,0
85122,0
70767,0
19858,0
147,0
24185,0
70636,0
27057,0
85776,0
61865,0
43341,0
52248,4.46372259
59284,0
24257,0
11423,5.822142156
1761,0
12514,0
3636,0.005365813
43923,0
47635,0
47872,0
58325,0
23449,0
64224,0
10153,5.512732782
36727,5.038361219
19711,0
81112,0
54274,0
27965,0.014510673
10329,0
61310,0
76470,0
86491,0
25873,0
55338,0
70788,0
27152,0
56912,0
84870,0
60339,0
56576,0
44238,0
36395,0
35837,0
64407,5.428330332
37956,0
3153,0
2959,0
78549,0
53856,0
72069,0
64953,0
50307,5.686967331
43308,0
70830,6.235455352
66853,0
88281,0
56092,0
4431,0
77496,0
17402,0
7170,0
66176,4.734050492
37189,0
72844,0
83428,4.751722099
77090,5.937988004
45086,0
61589,5.374671834
42175,0
78892,0
5789,0
64017,0
37037,0
82905,0
69505,0
73017,0
77350,5.43098717
20509,4.461117915
36279,0
38619,0
67446,0
14744,5.26401867
18930,0
73737,0
27632,0
2915,0
62045,0
21557,0
41709,6.525008794
23620,0
9470,5.402570371
22041,0
40846,0
88257,0
20213,0
89148,0
55069,0
79427,4.703125233
29206,0
34891,0
57246,0
9489,5.467448504
41390,4.436943972
85689,0
63986,0
59043,4.116212841
41904,0
14120,5.098725926
25094,5.656217462
40432,0
51702,0
927,0
56674,0
8303,0
41333,0
74326,5.931067028
69922,0
47090,0
9054,0
10789,0
14,0
66414,0
5333,0
28983,0
29872,0
81115,0
89692,6.27049946
83885,0
9919,0
34085,0
87299,0
62857,0
76535,0
5385,0
25099,4.837426547
22678,0
59018,0
81311,0
6961,0
22902,0
16931,0
85779,0
67524,0
21616,0
25804,0
60258,0
27992,0
43320,5.636264035
49371,0
76238,6.04237341
48717,5.145191854
24081,4.550518117
17678,0
45402,4.595113342
89151,0
1030,0
27134,0
79425,0
50023,0
21535,0
51764,0
48078,0
43919,0
72000,0
38437,5.229264906
79561,0
54367,0
63685,0
5431,0
22480,0
14019,0
87613,0
84682,0
57907,0
50522,0
29177,0
76230,4.351442409
67760,0
21055,0
78695,0
6652,0
57030,0
3073,0
42174,0
1152,0
47501,6.110297379
74321,0
54397,0
66295,0
51278,0
87413,0
4103,0
65767,0
25769,0
58746,5.47304427
45509,0
54498,5.044633877
53688,0
72458,0
78075,0
75211,0
42794,4.258299559
24703,0
72846,0
8062,5.806648589
3260,0
43624,0
44003,0
68846,0
88620,0
15846,0
4399,0
11807,3.894408154
19184,0
16439,0
466,0
74969,0
63378,5.630804277
17429,0
85659,5.822201136
29222,5.445079876
58793,0
76223,0
62562,4.016678952
80544,0
13980,0
32505,0
81106,5.967412424
85921,6.033220434
48414,5.687838845
73706,0
5825,0
55017,0
56434,0
86476,0
3716,0
89501,0
10026,0
61983,0
14774,4.276436868
53430,5.51541057
19242,0
19215,0
25484,4.776914747
62310,0
65403,5.408300368
2436,0
30148,0
3921,0
75958,6.254591936
88934,0
48506,0
40771,0
89230,5.830582992
13222,0
14957,4.875397009
89701,0
13601,0
38816,4.833710169
73179,0
16629,0
87331,0
49112,0
32299,0
51743,0
61831,0
1108,0
9061,0
52356,0
50778,0
56972,0
687,0
57226,0
21515,0
88048,3.992291563
47525,4.965993295
33999,0
66026,0
26391,0
27844,0
64918,0
31991,0
58725,5.702535581
696,5.456488121
23365,0
41107,0
8394,0
17246,0
55393,5.956098713
16847,0
81877,0
34206,0
52441,0
3202,0
26170,0
87206,0
54415,0
31143,0
2626,0
29936,0
9165,0
66940,0
21627,0
36390,0
13924,0
80737,5.132538642
38013,0
50848,0
47528,0
43982,6.098485421
41941,0
70188,4.693249122
54275,0
37979,4.541087157
81935,0
12338,0
84916,5.294054359
65124,0
50661,0
241,5.277573901
73715,4.728941672
9328,0
72836,5.949939662
17544,5.729557246
3119,0
24208,0
37136,0
1991,0
28951,4.095269582
82022,5.480771197
33067,0
56740,0
78692,0
38854,0
40305,0.004828243
84286,0
63574,0
54734,4.567166635
11212,0
86371,6.084040247
18466,5.117331035
84066,0
51180,0
84430,5.615548026
60046,3.842755204
22077,0
64264,0
32676,5.409170042
64543,0
76804,0
2122,5.41554648
22565,0
89957,0
22430,0
55332,5.464756123
35683,0
87866,4.73576546
86421,0
51418,0
55571,5.048621495
59664,5.720742773
63266,3.879111644
44643,0
23671,0
66773,4.686627116
90535,0
20532,5.87793302
82798,6.833779675
59674,0
4255,0
78506,0
15553,0
27882,0
65131,0
45810,5.605281138
11210,0
83080,3.819128582
9656,0
21528,0
38727,6.858819968
58569,5.293514635
80249,6.471815323
70679,0
34070,0
84434,6.444449696
32080,5.780798058
18727,0
3637,0
89056,0
31583,0
37943,0
46625,6.353992091
43490,0
8049,0
62781,6.573584688
55333,0
51713,0
42641,0
85101,0
72495,5.725495768
70938,0
89921,0
38527,0
76575,0
39802,5.930752422
10058,4.214607864
17108,0
90977,0
28169,6.181455994
86977,0
11276,0
82037,0
74240,0
80006,0
18946,5.050876453
48092,0
34204,0
83863,5.810101158
41633,0
65693,0
7998,0
28801,0
82918,0
11328,0
41708,6.269058101
33721,5.869484706
50255,0
44104,0
16070,0
78171,0
55919,0
19742,0
37360,0
14508,0
78911,0
14318,0
66101,0
9981,0
8519,0
27578,0
69687,4.493968635
40790,0
12530,0
71418,0
18092,0
83422,0
20521,0
61579,0
16448,0
20399,5.033002625
26403,0
34653,0
87641,0
29624,0
44447,0
47670,0
130,0
17496,0
3327,0
36175,5.691871051
33286,6.038666067
76089,0
61295,0
34866,0
10525,0
53995,0
84657,0
62263,0
11733,0
70192,0
33881,0
41462,5.266271892
49639,0
66122,0
77156,0
59274,6.474013156
27936,0
21320,0
62700,0
75682,0
87809,0
79121,6.27924528
70017,6.106780307
21764,0
23286,5.037312191
86833,0
64045,4.893793152
12077,4.698058105
15009,0
4482,0
83568,0
9566,0
11015,0
21761,0
76943,0
61531,5.567541989
32202,0
80672,0
15054,0
15540,6.222347308
88655,0
73640,0
60191,5.02847232
38530,0
82987,0
30988,0
86655,0
42551,0
24571,0
2765,0
7555,6.675791689
27066,0
41970,6.2147336
25590,0
75271,0
79327,0
64257,0
75007,5.296699225
22205,0
63452,5.121434036
7178,0
7023,0
15490,0
64125,0
47008,0
26208,0
86174,0
21592,5.068603833
21306,0
26620,0
34886,4.929028663
68890,5.836907287
20814,0
66764,0
10174,0
88753,0
80762,0
28004,0
15567,5.821593007
74925,0
17566,0
88979,4.967392213
39529,5.281279079
48217,0
36593,0
53967,0
76030,0
51834,0
19651,0
89077,0
21085,6.584628778
14209,0
29497,0
50602,0
46350,0
46934,0
83338,5.678963121
39997,0
76995,0
59143,0
11406,4.075318745
45884,0
51622,0
78073,0
8828,0
71374,0
65387,0
4079,0
15742,5.696931783
26825,0
87797,5.836152797
69017,0
56401,0
5191,0
21954,0
13606,4.957867136
6648,0
84528,0
26793,5.171800887
17289,5.676646292
73492,5.72363693
73107,0
68727,0
58282,0
38594,0
2828,0
44371,5.443737783
58831,0
50695,0
28739,0
26311,0
24755,0
22908,0
30980,0
59352,0
73247,0
17705,5.72248372
33122,0
88468,0
81442,0
62909,0
40650,0
79828,0
11808,0
42774,6.322506844
49211,0
17903,0
14809,5.779372159
78447,0
89366,0
88209,0
16979,0
57168,5.903200761
54146,3.781586879
35320,0
25762,4.257463217
78324,0
20874,0
74187,0
15483,1.458582337
3514,0
77916,0
32784,0
73255,0
44076,0
88373,0
58825,0
74175,6.015194158
30768,0
29583,0
66189,0
11169,0
13116,0
79381,6.33883921
67759,5.085717532
51205,0
66564,6.147143068
6807,5.624903729
56431,0
33551,0
44908,5.350024875
34316,0
1636,0
77711,0
45714,6.489568991
79674,5.353435726
30018,5.588583634
83901,0
26057,0
44768,0
20593,0
72683,4.598923705
2249,0
49822,0
84807,0
56400,0
4951,0
23818,0
50503,0.00715346
57781,0
50405,0
19276,0
28971,0
46716,0
40521,0
48640,0
49914,0
85738,0
47195,5.818840303
19538,0
41095,0
69532,0
90953,0
22816,0
11896,0
47471,0
22188,0
80238,0
62716,0
27283,0
1707,0
34087,0
9287,0
76235,0
55702,0
59977,0
56423,0
19678,3.788942834
23163,4.204761752
36614,0
80596,0
10107,0
26473,0
10386,5.49122033
83597,0
3061,0
53377,0
54542,0
57725,6.070427114
33363,0
22655,0
14153,0
69476,0
64468,5.051993905
51628,5.913544785
48038,0
86132,0
20880,5.004547798
12045,0
49007,0
80473,3.964042615
65075,6.371283752
1382,0
24564,0
39727,0
22708,0
74242,0
28990,0
13774,0
52347,6.001826343
86484,5.18803948
30091,0
12432,5.200711393
8750,0
24965,0
21288,0
83627,0
19212,0
21237,0
2744,0
537,0
56803,0
88325,0
51467,0
84999,0
28212,0
74201,0
32734,0
39023,0
24186,0
13269,0
74890,0
24062,3.890742085
86964,0
10909,0
84808,3.874257171
30197,0
18975,4.870076123
32201,0
31564,0
4536,0
12918,0
33632,0
48736,0
68582,0
40697,0
76915,0
17370,5.037851628
41785,0
45394,0
7842,5.945225727
57527,0
69820,0
90465,0
30207,0
39520,0
1809,0
49636,0
56462,0
49738,0
42699,5.833820047
24774,0
72492,0
9763,0
34189,0
70872,6.119118192
33647,0
51413,0
50140,0
32378,0
34496,5.743743393
67732,0
38406,0
27606,5.436164251
77539,5.615495811
63620,0
41,0
32128,0
60970,0
13233,0
40444,0
16130,0
33711,0
49779,0
6389,0
40488,0
79416,0
18997,0
6138,0
6522,0
53532,0
89912,0
51465,0
9887,0
62604,0
77407,0
52440,0
86701,0
85734,0
72411,0
35381,5.541288064
9115,0
21401,0
10706,0
2562,0
72933,0
27809,3.910821963
59265,0
39458,5.543502788
31776,0
49473,0
71712,0
8196,0
78941,0
59055,0
25684,0
61674,0
85155,0
13819,0
90714,0
50009,0
45625,0
12014,0
1813,0
68319,0
63975,0
76306,0
46971,0
3083,0
24164,0
49813,5.706673735
60026,0
51187,0
76545,0
40517,0
85835,0
26084,0
37673,0
11544,0
37629,0
36093,0
8990,0
20133,4.938131417
68466,6.313619715
28599,0
87172,5.530855601
59308,0
30626,0
63280,5.139933973
90554,0
15559,0
39923,0
23296,0
90138,0
45651,0
67070,5.164528848
13219,0
26289,0
28025,5.273606507
42211,4.994794469
68516,0
40407,5.969202166
12555,0
8590,0
6682,5.732601768
83426,4.928265011
56450,0
50323,0
11730,5.961119561
2357,0
1329,0
29059,0
56277,0
73313,0
40706,0.012040523
5000,0
16522,0
18024,0
52933,0
8205,0
90046,0
39318,0
85419,0
61240,0
58961,4.944032195
68763,0
67986,0
53022,0
38150,0
33958,0
82859,0
10891,0
73804,0
65316,5.231052873
3221,0
19399,0
28895,0
86991,0
68167,0
50077,0
14254,5.816462433
69595,0
71269,6.262818752
83070,0
18620,0
76501,0
23643,0
12299,0
46836,0
40429,0
65616,0
48595,0
89886,0
57497,6.568818321
16622,0
37384,0
77406,0
26537,0
62805,6.515987205
69169,0
72153,5.281340147
58278,5.518481407
44182,0
73618,0
10907,4.638173892
78247,6.378167749
27665,0
3678,0
4673,0
14572,0
43135,0
13235,0
40553,0
50041,0
68414,5.799993772
48592,5.495587402
36728,0
83775,5.125710716
18679,0
82316,0
12404,0
27728,0
8140,0
32901,0
84014,0
7136,0
34065,0
78108,0
85710,0
87682,0
24202,4.682077929
17550,0
10301,0
12892,4.934967987
31867,0
57256,3.698190796
37876,0
37651,0
40656,0
55504,0
46967,0
50362,5.785852242
7598,5.478983316
37858,0
1471,0
57243,0
59780,4.672676166
65430,0
72267,0
23759,0
85125,0
66096,0
88106,0
37263,0
24411,0
5991,0
84201,0
75217,0
73512,0
46333,0
30375,0
11185,0
20469,0
89438,0
73438,0
80431,0
33042,0
65875,0
15728,0
59129,0
80334,0
23120,0
13514,0
67640,0
59883,0
70183,0
21442,0
35600,0
53397,0
79035,0
8381,0
13728,0
70622,0
1010,0
65932,0
58520,0
4393,0
79412,0
5400,0
26946,0
65243,5.440692496
59893,0
38043,0
60875,0
35579,0
54249,0
81997,0
45533,0
69381,0
35167,0
12268,0
58816,5.715325819
3349,0
28160,0
8162,0
71296,0
74365,3.888213652
16364,0
79315,5.625609356
17388,0
14815,0
85427,0
23965,0
18515,0
50247,0
83862,0
71439,5.772076187
36413,0.014051976
55619,6.978212751
57078,0
45187,0
18228,0
82963,6.15217145
18061,0
73209,0
5092,4.71551602
54322,0
29022,0
17722,0
52769,0
5886,0
81556,0
11120,0
15345,0
9563,0
58188,0
37923,0
2078,0
82674,6.067101965
12994,6.07464517
56650,0
54348,0
83742,0
90438,0
19472,5.730930338
25910,6.076119778
87453,0
8316,0
84401,0
90546,0
35631,0
52910,0
53398,6.364801108
52894,0
15141,0
14616,5.48639483
52257,0
57440,6.672333776
39045,0
63815,0
77302,0
55759,0
44539,0
35193,0
29474,5.569820191
39362,0
14402,0
3947,0.008403398
82714,0
3767,0
25544,0
44416,0.004828243
44090,0
39952,0
37012,0
1146,0
73794,0
31096,0
6126,6.734572338
2174,0
5539,0
51943,5.350756284
63580,0
25474,0
19006,0
4350,0
16660,0
6353,5.244791757
61333,0
52904,0
64630,0
66432,0
55313,0
42501,0
